v -0.362323 0.195135 9.0066 0 440.927
v -0.306605 0.195135 9.00867 0 324.786
v -0.362323 0.250874 9.00522 0 392.507
v -0.362323 0.306605 9.0035 0 392.507
v -0.530797 0.139758 9.02332 0 1018.27
v -0.474978 0.139758 9.02643 0 1018.27
v -0.419141 0.139758 9.0292 0 3609.36
v -0.363288 0.139758 9.03162 0 4535.93
v -0.307421 0.139758 9.03369 0 2339.3
v -0.753848 0.195654 9.00639 0 598.82
v -0.698123 0.195654 9.01088 0 598.82
v -0.642372 0.195654 9.01503 0 766.671
v -0.530797 0.195654 9.02228 0 2339.95
v -0.474978 0.195654 9.02539 0 2339.95
v -0.419141 0.195654 9.02816 0 8544.15
v -0.363288 0.195654 9.03058 0 11482.1
v -0.307421 0.195654 9.03265 0 6511.91
v -0.251542 0.195654 9.03438 0 1076.19
v -0.195654 0.195654 9.03576 0 1076.19
v -0.642372 0.251542 9.01364 0 682.112
v -0.530797 0.251542 9.0209 0 2140.88
v -0.474978 0.251542 9.02401 0 2140.88
v -0.419141 0.251542 9.02677 0 8146.74
v -0.363288 0.251542 9.02919 0 11497.5
v -0.307421 0.251542 9.03127 0 6881.92
v -0.251542 0.251542 9.033 0 1194.05
v -0.195654 0.251542 9.03438 0 1194.05
v -0.642372 0.307421 9.01191 0 682.112
v -0.530797 0.307421 9.01917 0 2140.88
v -0.474978 0.307421 9.02228 0 2140.88
v -0.419141 0.307421 9.02504 0 8146.74
v -0.363288 0.307421 9.02746 0 11497.5
v -0.307421 0.307421 9.02954 0 6881.92
v -0.251542 0.307421 9.03127 0 1194.05
v -0.195654 0.307421 9.03265 0 1194.05
v -0.530797 0.363288 9.01709 0 672.369
v -0.474978 0.363288 9.0202 0 672.369
v -0.419141 0.363288 9.02297 0 2898.62
v -0.363288 0.363288 9.02539 0 4430.18
v -0.307421 0.363288 9.02746 0 2813.52
v -0.532206 0.140129 9.04728 0 1298.97
v -0.476239 0.140129 9.0504 0 1298.97
v -0.420254 0.140129 9.05317 0 3727
v -0.364252 0.140129 9.05559 0 2990.64
v 0.0280269 0.140129 9.06287 0 1138.64
v 0.0840797 0.140129 9.06253 0 1138.64
v 0.140129 0.140129 9.06183 0 4916.87
v 0.196173 0.140129 9.06079 0 7797.31
v 0.25221 0.140129 9.05941 0 4754.35
v -0.644077 0.196173 9.03896 0 1059.74
v -0.532206 0.196173 9.04624 0 4080.46
v -0.476239 0.196173 9.04935 0 4080.46
v -0.420254 0.196173 9.05213 0 11453.8
v -0.364252 0.196173 9.05455 0 10148.4
v -0.308237 0.196173 9.05663 0 2558.71
v 0.0280269 0.196173 9.06183 0 3911.17
v 0.0840797 0.196173 9.06149 0 3911.17
v 0.140129 0.196173 9.06079 0 15416.3
v 0.196173 0.196173 9.05975 0 24548.7
v 0.25221 0.196173 9.05837 0 15827.4
v 0.308237 0.196173 9.05663 0 2659.52
v 0.364252 0.196173 9.05455 0 2659.52
v 0.476239 0.196173 9.04935 0 1168.14
v -0.644077 0.25221 9.03757 0 1131.6
v -0.532206 0.25221 9.04485 0 4379.54
v -0.476239 0.25221 9.04797 0 4379.54
v -0.420254 0.25221 9.05074 0 12721.4
v -0.364252 0.25221 9.05317 0 12002.3
v -0.308237 0.25221 9.05525 0 3510.34
v 0.0280269 0.25221 9.06045 0 4400.2
v 0.0840797 0.25221 9.0601 0 4400.2
v 0.140129 0.25221 9.05941 0 18272.6
v 0.196173 0.25221 9.05837 0 30439.6
v 0.25221 0.25221 9.05698 0 20947.5
v 0.308237 0.25221 9.05525 0 4100.62
v 0.364252 0.25221 9.05317 0 4100.62
v 0.476239 0.25221 9.04797 0 1353.54
v -0.644077 0.308237 9.03583 0 1131.6
v -0.532206 0.308237 9.04311 0 4379.54
v -0.476239 0.308237 9.04623 0 4379.54
v -0.420254 0.308237 9.049 0 12721.4
v -0.364252 0.308237 9.05143 0 12002.3
v -0.308237 0.308237 9.05351 0 3510.34
v 0.0280269 0.308237 9.05871 0 4400.2
v 0.0840797 0.308237 9.05837 0 4400.2
v 0.140129 0.308237 9.05767 0 18272.6
v 0.196173 0.308237 9.05663 0 30439.6
v 0.25221 0.308237 9.05525 0 20947.5
v 0.308237 0.308237 9.05351 0 4100.62
v 0.364252 0.308237 9.05143 0 4100.62
v 0.476239 0.308237 9.04623 0 1353.54
v -0.532206 0.364252 9.04103 0 1640.58
v -0.476239 0.364252 9.04415 0 1640.58
v -0.420254 0.364252 9.04692 0 5290.8
v -0.364252 0.364252 9.04935 0 5398.41
v -0.308237 0.364252 9.05143 0 1804.31
v 0.0280269 0.364252 9.05663 0 1897.19
v 0.0840797 0.364252 9.05629 0 1897.19
v 0.140129 0.364252 9.05559 0 8967.52
v 0.196173 0.364252 9.05455 0 16052.5
v 0.25221 0.364252 9.05317 0 11938.3
v 0.308237 0.364252 9.05143 0 2708.3
v 0.364252 0.364252 9.04935 0 2708.3
v 0.196173 0.420254 9.05213 0 2053.98
v 0.25221 0.420254 9.05074 0 1775.38
v 0.196173 0.532206 9.04624 0 1142.23
v 0.196173 0.588153 9.04277 0 1142.23
v 0.252878 -0.0281011 9.08444 0 3340.67
v 0.252878 0.0281011 9.08444 0 3340.67
v 0.1405 0.0843023 9.08652 0 4146.06
v 0.196693 0.0843023 9.08548 0 15878.8
v 0.252878 0.0843023 9.08409 0 18764.2
v 0.309053 0.0843023 9.08235 0 7776.66
v 0.365217 0.0843023 9.08027 0 7776.66
v -0.421367 0.1405 9.07714 0 6881.68
v -0.365217 0.1405 9.07957 0 4594.97
v -0.309053 0.1405 9.08166 0 3459.54
v -0.252878 0.1405 9.0834 0 10941.6
v -0.196693 0.1405 9.08478 0 10941.6
v -0.1405 0.1405 9.08583 0 11223
v -0.0843023 0.1405 9.08652 0 3387.73
v 0.0281011 0.1405 9.08687 0 2797.64
v 0.0843023 0.1405 9.08652 0 2797.64
v 0.1405 0.1405 9.08583 0 20720.3
v 0.196693 0.1405 9.08478 0 48192.9
v 0.252878 0.1405 9.0834 0 44821.4
v 0.309053 0.1405 9.08166 0 14376.5
v 0.365217 0.1405 9.07957 0 14376.5
v -0.533615 0.196693 9.07019 0 7844.69
v -0.4775 0.196693 9.07332 0 7844.69
v -0.421367 0.196693 9.0761 0 18338.1
v -0.365217 0.196693 9.07853 0 13527.1
v -0.309053 0.196693 9.08061 0 9611.42
v -0.252878 0.196693 9.08235 0 24900.5
v -0.196693 0.196693 9.08374 0 24900.5
v -0.1405 0.196693 9.08478 0 29435.7
v -0.0843023 0.196693 9.08548 0 14055.7
v -0.0281011 0.196693 9.08583 0 4547.08
v 0.0281011 0.196693 9.08583 0 8554.2
v 0.0843023 0.196693 9.08548 0 8554.2
v 0.1405 0.196693 9.08478 0 34115
v 0.196693 0.196693 9.08374 0 66622.3
v 0.252878 0.196693 9.08235 0 56565.4
v 0.309053 0.196693 9.08061 0 16395.1
v 0.365217 0.196693 9.07853 0 16395.1
v 0.4775 0.196693 9.07332 0 2882.14
v -0.533615 0.252878 9.0688 0 8331.49
v -0.4775 0.252878 9.07192 0 8331.49
v -0.421367 0.252878 9.0747 0 18413.3
v -0.365217 0.252878 9.07714 0 14737.6
v -0.309053 0.252878 9.07922 0 9232.34
v -0.252878 0.252878 9.08096 0 21080.9
v -0.196693 0.252878 9.08235 0 21080.9
v -0.1405 0.252878 9.0834 0 27549.5
v -0.0843023 0.252878 9.08409 0 15725
v -0.0281011 0.252878 9.08444 0 6271.66
v 0.0281011 0.252878 9.08444 0 8498.28
v 0.0843023 0.252878 9.08409 0 8498.28
v 0.1405 0.252878 9.0834 0 26249
v 0.196693 0.252878 9.08235 0 48759.4
v 0.252878 0.252878 9.08096 0 41677.7
v 0.309053 0.252878 9.07922 0 12659.6
v 0.365217 0.252878 9.07714 0 12659.6
v -0.533615 0.309053 9.06705 0 8331.49
v -0.4775 0.309053 9.07018 0 8331.49
v -0.421367 0.309053 9.07296 0 18413.3
v -0.365217 0.309053 9.0754 0 14737.6
v -0.309053 0.309053 9.07748 0 9232.34
v -0.252878 0.309053 9.07922 0 21080.9
v -0.196693 0.309053 9.08061 0 21080.9
v -0.1405 0.309053 9.08166 0 27549.5
v -0.0843023 0.309053 9.08235 0 15725
v -0.0281011 0.309053 9.0827 0 6271.66
v 0.0281011 0.309053 9.0827 0 8498.28
v 0.0843023 0.309053 9.08235 0 8498.28
v 0.1405 0.309053 9.08166 0 26249
v 0.196693 0.309053 9.08061 0 48759.4
v 0.252878 0.309053 9.07922 0 41677.7
v 0.309053 0.309053 9.07748 0 12659.6
v 0.365217 0.309053 9.0754 0 12659.6
v -0.533615 0.365217 9.06497 0 3247.11
v -0.4775 0.365217 9.0681 0 3247.11
v -0.421367 0.365217 9.07088 0 6906.81
v -0.365217 0.365217 9.07331 0 6062.26
v -0.309053 0.365217 9.0754 0 2948.05
v -0.252878 0.365217 9.07714 0 5454.87
v -0.196693 0.365217 9.07853 0 5454.87
v -0.1405 0.365217 9.07957 0 8404.45
v -0.0843023 0.365217 9.08027 0 5550.47
v 0.0281011 0.365217 9.08062 0 2790.68
v 0.0843023 0.365217 9.08027 0 2790.68
v 0.1405 0.365217 9.07957 0 8322.63
v 0.196693 0.365217 9.07853 0 16988.9
v 0.252878 0.365217 9.07714 0 16622.1
v 0.309053 0.365217 9.0754 0 6353.12
